Transferring testmode_8820h_test.bin...
ch, pa_vh_vbit, avss_hd1, dtmx_vh_vbit, dtmx_vlo_vbit, dtmx_dac_cscd_vbit, ms_pwr, ms_evm
42,0,0,5,0,4,13.45,-33.31
42,0,0,5,0,5,13.56,-33.43
42,0,0,5,0,6,13.56,-33.22
42,0,0,5,0,7,13.64,-33.39
42,0,0,5,0,8,13.69,-33.79
42,0,0,5,0,9,13.73,-33.72
42,0,0,5,0,10,13.71,-33.78
42,0,0,5,0,11,13.71,-33.31
42,0,0,5,0,12,13.75,-34.05
42,0,0,5,0,13,13.71,-33.74
42,0,0,5,0,14,13.74,-34.16
42,0,0,5,0,15,13.68,-33.98
42,0,0,5,1,0,13.20,-33.24
42,0,0,5,1,1,13.29,-33.33
42,0,0,5,1,2,13.28,-33.24
42,0,0,5,1,3,13.39,-33.46
42,0,0,5,1,4,13.39,-33.17
42,0,0,5,1,5,13.50,-33.15
42,0,0,5,1,6,13.53,-33.47
42,0,0,5,1,7,13.61,-33.40
42,0,0,5,1,8,13.61,-33.21
42,0,0,5,1,9,13.71,-33.37
42,0,0,5,1,10,13.73,-33.40
42,0,0,5,1,11,13.77,-33.85
42,0,0,5,1,12,13.76,-33.35
42,0,0,5,1,13,13.75,-33.22
42,0,0,5,1,14,13.75,-33.37
42,0,0,5,1,15,13.74,-33.77
42,0,0,5,2,0,13.15,-33.00
42,0,0,5,2,1,13.25,-33.31
42,0,0,5,2,2,13.28,-33.29
42,0,0,5,2,3,13.35,-33.59
42,0,0,5,2,4,13.34,-33.28
42,0,0,5,2,5,13.44,-33.21
42,0,0,5,2,6,13.46,-33.28
42,0,0,5,2,7,13.55,-33.29
42,0,0,5,2,8,13.60,-33.35
42,0,0,5,2,9,13.72,-33.61
42,0,0,5,2,10,13.71,-33.24
42,0,0,5,2,11,13.79,-33.31
42,0,0,5,2,12,13.82,-33.79
42,0,0,5,2,13,13.79,-33.72
42,0,0,5,2,14,13.79,-33.41
42,0,0,5,2,15,13.74,-33.37
42,0,0,5,3,0,13.15,-33.19
42,0,0,5,3,1,13.24,-33.48
42,0,0,5,3,2,13.23,-33.14
42,0,0,5,3,3,13.30,-33.21
42,0,0,5,3,4,13.32,-33.23
42,0,0,5,3,5,13.41,-33.05
42,0,0,5,3,6,13.39,-33.21
42,0,0,5,3,7,13.50,-33.31
42,0,0,5,3,8,13.53,-33.28
42,0,0,5,3,9,13.67,-33.26
42,0,0,5,3,10,13.66,-33.51
42,0,0,5,3,11,13.81,-33.62
42,0,0,5,3,12,13.85,-33.77
42,0,0,5,3,13,13.83,-33.55
42,0,0,5,3,14,13.80,-33.39
42,0,0,5,3,15,13.77,-33.47
42,0,0,5,4,0,13.13,-33.20
42,0,0,5,4,1,13.24,-33.24
42,0,0,5,4,2,13.21,-33.15
42,0,0,5,4,3,13.29,-33.14
42,0,0,5,4,4,13.29,-33.09
42,0,0,5,4,5,13.38,-33.25
42,0,0,5,4,6,13.34,-32.75
42,0,0,5,4,7,13.46,-33.24
42,0,0,5,4,8,13.49,-33.55
42,0,0,5,4,9,13.58,-32.89
42,0,0,5,4,10,13.60,-33.33
42,0,0,5,4,11,13.75,-33.02
42,0,0,5,4,12,13.81,-33.65
42,0,0,5,4,13,13.82,-33.27
42,0,0,5,4,14,13.80,-33.44
42,0,0,5,4,15,13.80,-33.47
42,0,0,5,5,0,13.11,-33.00
42,0,0,5,5,1,13.18,-33.06
42,0,0,5,5,2,13.17,-33.01
42,0,0,5,5,3,13.28,-33.23
42,0,0,5,5,4,13.26,-32.90
42,0,0,5,5,5,13.35,-32.93
42,0,0,5,5,6,13.33,-32.79
42,0,0,5,5,7,13.45,-33.51
42,0,0,5,5,8,13.44,-33.01
42,0,0,5,5,9,13.52,-32.70
42,0,0,5,5,10,13.51,-32.81
42,0,0,5,5,11,13.71,-33.26
42,0,0,5,5,12,13.78,-33.74
42,0,0,5,5,13,13.84,-33.56
42,0,0,5,5,14,13.84,-33.76
42,0,0,5,5,15,13.80,-33.43
42,0,0,5,6,0,13.08,-33.11
42,0,0,5,6,1,13.19,-33.30
42,0,0,5,6,2,13.19,-33.39
42,0,0,5,6,3,13.23,-33.17
42,0,0,5,6,4,13.25,-33.12
42,0,0,5,6,5,13.31,-33.05
42,0,0,5,6,6,13.31,-33.17
42,0,0,5,6,7,13.36,-32.80
42,0,0,5,6,8,13.39,-33.00
42,0,0,5,6,9,13.49,-32.99
42,0,0,5,6,10,13.49,-33.04
42,0,0,5,6,11,13.63,-32.92
42,0,0,5,6,12,13.71,-33.15
42,0,0,5,6,13,13.84,-33.79
42,0,0,5,6,14,13.81,-33.52
42,0,0,5,6,15,13.80,-33.80
42,0,0,5,7,0,13.07,-33.45
42,0,0,5,7,1,13.13,-33.17
42,0,0,5,7,2,13.13,-33.19
42,0,0,5,7,3,13.19,-32.99
42,0,0,5,7,4,13.24,-33.41
42,0,0,5,7,5,13.28,-33.03
42,0,0,5,7,6,13.28,-33.20
42,0,0,5,7,7,13.35,-32.94
42,0,0,5,7,8,13.39,-33.46
42,0,0,5,7,9,13.44,-33.18
42,0,0,5,7,10,13.43,-33.20
42,0,0,5,7,11,13.59,-33.66
42,0,0,5,7,12,13.62,-32.85
42,0,0,5,7,13,13.82,-33.75
42,0,0,5,7,14,13.80,-33.41
42,0,0,5,7,15,13.75,-33.29
42,0,0,6,0,0,13.28,-33.28
42,0,0,6,0,1,13.41,-33.68
42,0,0,6,0,2,13.39,-33.47
42,0,0,6,0,3,13.50,-33.75
42,0,0,6,0,4,13.51,-33.53
42,0,0,6,0,5,13.61,-33.62
42,0,0,6,0,6,13.62,-33.33
42,0,0,6,0,7,13.73,-33.56
42,0,0,6,0,8,13.72,-33.39
42,0,0,6,0,9,13.77,-33.85
42,0,0,6,0,10,13.77,-33.24
42,0,0,6,0,11,13.77,-33.47
42,0,0,6,0,12,13.78,-33.60
42,0,0,6,0,13,13.78,-33.67
42,0,0,6,0,14,13.80,-33.91
42,0,0,6,0,15,13.75,-33.68
42,0,0,6,1,0,13.25,-33.39
42,0,0,6,1,1,13.34,-33.28
42,0,0,6,1,2,13.31,-33.02
42,0,0,6,1,3,13.42,-33.31
42,0,0,6,1,4,13.45,-33.26
42,0,0,6,1,5,13.56,-33.28
42,0,0,6,1,6,13.56,-33.12
42,0,0,6,1,7,13.64,-33.35
42,0,0,6,1,8,13.69,-33.56
42,0,0,6,1,9,13.79,-33.35
42,0,0,6,1,10,13.80,-33.73
42,0,0,6,1,11,13.86,-33.88
42,0,0,6,1,12,13.86,-33.61
42,0,0,6,1,13,13.83,-33.26
42,0,0,6,1,14,13.85,-33.69
42,0,0,6,1,15,13.81,-33.90
42,0,0,6,2,0,13.24,-33.27
42,0,0,6,2,1,13.30,-33.07
42,0,0,6,2,2,13.31,-33.13
42,0,0,6,2,3,13.42,-33.27
42,0,0,6,2,4,13.41,-33.19
42,0,0,6,2,5,13.50,-33.21
42,0,0,6,2,6,13.48,-33.18
42,0,0,6,2,7,13.61,-33.18
42,0,0,6,2,8,13.62,-33.12
42,0,0,6,2,9,13.77,-33.36
42,0,0,6,2,10,13.76,-33.41
42,0,0,6,2,11,13.87,-33.30
42,0,0,6,2,12,13.88,-33.65
42,0,0,6,2,13,13.88,-33.54
42,0,0,6,2,14,13.87,-33.49
42,0,0,6,2,15,13.84,-33.44
42,0,0,6,3,0,13.22,-33.21
42,0,0,6,3,1,13.29,-33.17
42,0,0,6,3,2,13.28,-32.78
42,0,0,6,3,3,13.39,-33.36
42,0,0,6,3,4,13.37,-33.16
42,0,0,6,3,5,13.45,-33.14
42,0,0,6,3,6,13.44,-32.82
42,0,0,6,3,7,13.54,-33.16
42,0,0,6,3,8,13.55,-32.94
42,0,0,6,3,9,13.71,-33.51
42,0,0,6,3,10,13.72,-33.45
42,0,0,6,3,11,13.85,-33.31
42,0,0,6,3,12,13.91,-33.62
42,0,0,6,3,13,13.88,-33.32
42,0,0,6,3,14,13.89,-33.51
42,0,0,6,3,15,13.86,-33.71
42,0,0,6,4,0,13.19,-33.11
42,0,0,6,4,1,13.28,-32.90
42,0,0,6,4,2,13.26,-33.06
42,0,0,6,4,3,13.34,-33.03
42,0,0,6,4,4,13.36,-33.07
42,0,0,6,4,5,13.42,-32.98
42,0,0,6,4,6,13.44,-33.04
42,0,0,6,4,7,13.52,-32.96
42,0,0,6,4,8,13.54,-32.88
42,0,0,6,4,9,13.68,-33.33
42,0,0,6,4,10,13.63,-32.87
42,0,0,6,4,11,13.83,-33.26
42,0,0,6,4,12,13.87,-33.41
42,0,0,6,4,13,13.92,-33.57
42,0,0,6,4,14,13.91,-33.47
42,0,0,6,4,15,13.91,-33.75
42,0,0,6,5,0,13.19,-33.09
42,0,0,6,5,1,13.26,-33.20
42,0,0,6,5,2,13.27,-33.02
42,0,0,6,5,3,13.33,-32.96
42,0,0,6,5,4,13.35,-33.08
42,0,0,6,5,5,13.40,-32.79
42,0,0,6,5,6,13.42,-33.00
42,0,0,6,5,7,13.49,-33.17
42,0,0,6,5,8,13.52,-33.02
42,0,0,6,5,9,13.63,-33.18
42,0,0,6,5,10,13.62,-33.13
42,0,0,6,5,11,13.75,-32.94
42,0,0,6,5,12,13.83,-33.27
42,0,0,6,5,13,13.93,-33.25
42,0,0,6,5,14,13.95,-33.75
42,0,0,6,5,15,13.90,-33.50
42,0,0,6,6,0,13.19,-33.35
42,0,0,6,6,1,13.25,-33.07
42,0,0,6,6,2,13.25,-33.04
42,0,0,6,6,3,13.33,-33.36
42,0,0,6,6,4,13.34,-33.04
42,0,0,6,6,5,13.41,-33.17
42,0,0,6,6,6,13.41,-33.04
42,0,0,6,6,7,13.49,-33.19
42,0,0,6,6,8,13.51,-33.42
42,0,0,6,6,9,13.56,-33.07
42,0,0,6,6,10,13.58,-33.14
42,0,0,6,6,11,13.70,-32.75
42,0,0,6,6,12,13.79,-33.39
42,0,0,6,6,13,13.95,-33.93
42,0,0,6,6,14,13.93,-33.31
42,0,0,6,6,15,13.90,-33.28
42,0,0,6,7,0,13.15,-32.81
42,0,0,6,7,1,13.23,-33.12
42,0,0,6,7,2,13.24,-33.12
42,0,0,6,7,3,13.29,-32.88
42,0,0,6,7,4,13.32,-33.04
42,0,0,6,7,5,13.38,-32.95
42,0,0,6,7,6,13.40,-33.37
42,0,0,6,7,7,13.45,-33.08
42,0,0,6,7,8,13.48,-33.25
42,0,0,6,7,9,13.53,-32.89
42,0,0,6,7,10,13.57,-33.22
42,0,0,6,7,11,13.65,-32.73
42,0,0,6,7,12,13.73,-32.98
42,0,0,6,7,13,13.95,-33.97
42,0,0,6,7,14,13.93,-33.30
42,0,0,6,7,15,13.92,-33.79
42,0,0,7,0,0,13.34,-33.35
42,0,0,7,0,1,13.45,-33.56
42,0,0,7,0,2,13.43,-33.35
42,0,0,7,0,3,13.53,-33.41
42,0,0,7,0,4,13.55,-33.38
42,0,0,7,0,5,13.65,-33.54
42,0,0,7,0,6,13.65,-33.65
42,0,0,7,0,7,13.76,-33.56
42,0,0,7,0,8,13.79,-33.92
42,0,0,7,0,9,13.84,-33.51
42,0,0,7,0,10,13.84,-33.44
42,0,0,7,0,11,13.85,-33.27
42,0,0,7,0,12,13.90,-33.71
42,0,0,7,0,13,13.85,-33.41
42,0,0,7,0,14,13.85,-33.45
42,0,0,7,0,15,13.81,-33.26
42,0,0,7,1,0,13.30,-33.18
42,0,0,7,1,1,13.38,-33.26
42,0,0,7,1,2,13.38,-33.36
42,0,0,7,1,3,13.47,-33.36
42,0,0,7,1,4,13.50,-33.21
42,0,0,7,1,5,13.58,-33.09
42,0,0,7,1,6,13.58,-32.96
42,0,0,7,1,7,13.70,-33.33
42,0,0,7,1,8,13.76,-33.66
42,0,0,7,1,9,13.85,-33.12
42,0,0,7,1,10,13.87,-33.65
42,0,0,7,1,11,13.94,-33.76
42,0,0,7,1,12,13.92,-33.35
42,0,0,7,1,13,13.92,-33.42
42,0,0,7,1,14,13.90,-33.26
42,0,0,7,1,15,13.90,-33.69
42,0,0,7,2,0,13.28,-33.22
42,0,0,7,2,1,13.34,-32.78
42,0,0,7,2,2,13.38,-33.20
42,0,0,7,2,3,13.44,-33.10
42,0,0,7,2,4,13.47,-33.25
42,0,0,7,2,5,13.55,-33.25
42,0,0,7,2,6,13.54,-33.00
42,0,0,7,2,7,13.64,-33.09
42,0,0,7,2,8,13.69,-33.19
42,0,0,7,2,9,13.80,-33.07
42,0,0,7,2,10,13.83,-33.31
42,0,0,7,2,11,13.95,-33.42
42,0,0,7,2,12,13.98,-33.74
42,0,0,7,2,13,13.94,-33.19
42,0,0,7,2,14,13.96,-33.82
42,0,0,7,2,15,13.92,-33.44
42,0,0,7,3,0,13.29,-33.24
42,0,0,7,3,1,13.36,-33.12
42,0,0,7,3,2,13.35,-33.29
42,0,0,7,3,3,13.43,-33.20
42,0,0,7,3,4,13.45,-33.05
42,0,0,7,3,5,13.54,-33.20
42,0,0,7,3,6,13.52,-33.15
42,0,0,7,3,7,13.62,-33.26
42,0,0,7,3,8,13.64,-33.23
42,0,0,7,3,9,13.76,-33.17
42,0,0,7,3,10,13.77,-33.22
42,0,0,7,3,11,13.92,-33.19
42,0,0,7,3,12,13.95,-33.49
42,0,0,7,3,13,13.99,-33.71
42,0,0,7,3,14,14.02,-34.03
42,0,0,7,3,15,13.94,-33.48
42,0,0,7,4,0,13.28,-33.11
42,0,0,7,4,1,13.36,-33.07
42,0,0,7,4,2,13.36,-33.08
42,0,0,7,4,3,13.41,-33.00
42,0,0,7,4,4,13.46,-33.10
42,0,0,7,4,5,13.49,-32.91
42,0,0,7,4,6,13.52,-33.09
42,0,0,7,4,7,13.61,-33.43
42,0,0,7,4,8,13.62,-33.23
42,0,0,7,4,9,13.71,-33.16
42,0,0,7,4,10,13.70,-32.69
42,0,0,7,4,11,13.89,-33.51
42,0,0,7,4,12,13.95,-33.70
42,0,0,7,4,13,14.01,-33.50
42,0,0,7,4,14,14.05,-33.87
42,0,0,7,4,15,13.98,-33.30
42,0,0,7,5,0,13.28,-33.25
42,0,0,7,5,1,13.34,-33.06
42,0,0,7,5,2,13.33,-33.15
42,0,0,7,5,3,13.41,-33.12
42,0,0,7,5,4,13.43,-33.12
42,0,0,7,5,5,13.52,-33.36
42,0,0,7,5,6,13.50,-33.40
42,0,0,7,5,7,13.57,-33.12
42,0,0,7,5,8,13.57,-32.81
42,0,0,7,5,9,13.66,-32.95
42,0,0,7,5,10,13.67,-32.79
42,0,0,7,5,11,13.83,-33.40
42,0,0,7,5,12,13.91,-33.39
42,0,0,7,5,13,14.04,-33.73
42,0,0,7,5,14,14.03,-33.38
42,0,0,7,5,15,13.98,-33.35
42,0,0,7,6,0,13.27,-33.12
42,0,0,7,6,1,13.33,-33.25
42,0,0,7,6,2,13.32,-33.08
42,0,0,7,6,3,13.38,-32.75
42,0,0,7,6,4,13.41,-32.96
42,0,0,7,6,5,13.49,-33.05
42,0,0,7,6,6,13.47,-33.03
42,0,0,7,6,7,13.56,-33.12
42,0,0,7,6,8,13.58,-33.11
42,0,0,7,6,9,13.64,-32.97
42,0,0,7,6,10,13.65,-33.00
42,0,0,7,6,11,13.81,-33.18
42,0,0,7,6,12,13.85,-32.90
42,0,0,7,6,13,14.03,-33.29
42,0,0,7,6,14,14.05,-33.53
42,0,0,7,6,15,14.01,-33.75
42,0,0,7,7,0,13.27,-33.55
42,0,0,7,7,1,13.33,-32.97
42,0,0,7,7,2,13.32,-32.98
42,0,0,7,7,3,13.37,-33.03
42,0,0,7,7,4,13.39,-32.96
42,0,0,7,7,5,13.45,-33.07
42,0,0,7,7,6,13.46,-32.83
42,0,0,7,7,7,13.53,-32.99
42,0,0,7,7,8,13.53,-32.77
42,0,0,7,7,9,13.63,-33.28
42,0,0,7,7,10,13.63,-32.85
42,0,0,7,7,11,13.75,-33.11
42,0,0,7,7,12,13.85,-33.37
42,0,0,7,7,13,14.03,-33.46
42,0,0,7,7,14,14.05,-33.73
42,0,0,7,7,15,14.03,-33.61
42,0,1,0,0,0,11.20,-35.09
42,0,1,0,0,1,11.29,-35.40
42,0,1,0,0,2,11.30,-35.97
42,0,1,0,0,3,11.35,-36.05
42,0,1,0,0,4,11.34,-35.86
42,0,1,0,0,5,11.37,-35.46
42,0,1,0,0,6,11.38,-36.04
42,0,1,0,0,7,11.35,-35.40
42,0,1,0,0,8,11.40,-35.99
42,0,1,0,0,9,11.35,-35.28
42,0,1,0,0,10,11.38,-35.68
42,0,1,0,0,11,11.39,-35.96
42,0,1,0,0,12,11.36,-35.73
42,0,1,0,0,13,11.39,-35.81
42,0,1,0,0,14,11.34,-35.79
42,0,1,0,0,15,11.32,-36.05
42,0,1,0,1,0,11.02,-35.48
42,0,1,0,1,1,11.12,-35.89
42,0,1,0,1,2,11.11,-35.66
42,0,1,0,1,3,11.15,-36.30
42,0,1,0,1,4,11.16,-36.10
42,0,1,0,1,5,11.16,-35.17
42,0,1,0,1,6,11.19,-36.37
42,0,1,0,1,7,11.15,-35.68
42,0,1,0,1,8,11.14,-35.61
42,0,1,0,1,9,11.15,-36.40
42,0,1,0,1,10,11.15,-35.85
42,0,1,0,1,11,11.08,-35.22
42,0,1,0,1,12,11.10,-36.09
42,0,1,0,1,13,11.08,-35.96
42,0,1,0,1,14,11.09,-35.81
42,0,1,0,1,15,11.03,-36.16
42,0,1,0,2,0,10.82,-35.93
42,0,1,0,2,1,10.82,-35.03
42,0,1,0,2,2,10.84,-35.90
42,0,1,0,2,3,10.90,-35.99
42,0,1,0,2,4,10.88,-35.70
42,0,1,0,2,5,10.92,-36.38
42,0,1,0,2,6,10.92,-35.88
42,0,1,0,2,7,10.91,-35.89
42,0,1,0,2,8,10.88,-35.94
42,0,1,0,2,9,10.83,-36.23
42,0,1,0,2,10,10.87,-36.40
42,0,1,0,2,11,10.82,-36.81
42,0,1,0,2,12,10.78,-35.73
42,0,1,0,2,13,10.80,-37.26
42,0,1,0,2,14,10.77,-36.29
42,0,1,0,2,15,10.73,-36.81
42,0,1,0,3,0,10.48,-36.70
42,0,1,0,3,1,10.51,-36.88
42,0,1,0,3,2,10.52,-36.82
42,0,1,0,3,3,10.56,-36.81
42,0,1,0,3,4,10.54,-36.24
42,0,1,0,3,5,10.58,-37.19
42,0,1,0,3,6,10.53,-36.03
42,0,1,0,3,7,10.51,-36.74
42,0,1,0,3,8,10.49,-37.19
42,0,1,0,3,9,10.47,-37.08
42,0,1,0,3,10,10.46,-36.67
42,0,1,0,3,11,10.37,-36.71
42,0,1,0,3,12,10.35,-36.29
42,0,1,0,3,13,10.31,-36.37
42,0,1,0,3,14,10.30,-36.60
42,0,1,0,3,15,10.25,-36.89
42,0,1,0,4,0,10.00,-37.51
42,0,1,0,4,1,10.04,-37.23
42,0,1,0,4,2,10.06,-37.78
42,0,1,0,4,3,10.02,-36.64
42,0,1,0,4,4,10.06,-37.52
42,0,1,0,4,5,10.00,-36.76
42,0,1,0,4,6,9.99,-37.24
42,0,1,0,4,7,9.99,-38.43
42,0,1,0,4,8,9.95,-37.84
42,0,1,0,4,9,9.86,-37.47
42,0,1,0,4,10,9.85,-37.02
42,0,1,0,4,11,9.78,-38.09
42,0,1,0,4,12,9.79,-38.46
42,0,1,0,4,13,9.65,-37.74
42,0,1,0,4,14,9.67,-37.66
42,0,1,0,4,15,9.65,-38.06
42,0,1,0,5,0,9.17,-37.48
42,0,1,0,5,1,9.18,-37.25
42,0,1,0,5,2,9.19,-37.84
42,0,1,0,5,3,9.23,-38.41
42,0,1,0,5,4,9.19,-37.00
42,0,1,0,5,5,9.13,-37.32
42,0,1,0,5,6,9.21,-38.82
42,0,1,0,5,7,9.12,-38.64
42,0,1,0,5,8,9.05,-38.14
42,0,1,0,5,9,8.86,-38.04
42,0,1,0,5,10,8.86,-38.08
42,0,1,0,5,11,8.73,-37.92
42,0,1,0,5,12,8.73,-38.23
42,0,1,0,5,13,8.59,-37.51
42,0,1,0,5,14,8.59,-37.93
42,0,1,0,5,15,8.56,-38.35
42,0,1,0,6,0,8.00,-38.88
42,0,1,0,6,1,7.98,-38.02
42,0,1,0,6,2,8.02,-38.24
42,0,1,0,6,3,7.94,-38.17
42,0,1,0,6,4,7.90,-38.18
42,0,1,0,6,5,7.85,-38.17
42,0,1,0,6,6,7.90,-38.48
42,0,1,0,6,7,7.74,-38.38
42,0,1,0,6,8,7.65,-37.93
42,0,1,0,6,9,7.50,-38.54
42,0,1,0,6,10,7.51,-38.89
42,0,1,0,6,11,7.29,-37.76
42,0,1,0,6,12,7.29,-38.71
42,0,1,0,6,13,7.12,-38.84
42,0,1,0,6,14,7.16,-39.09
42,0,1,0,6,15,7.07,-38.54
42,0,1,0,7,0,6.14,-37.68
42,0,1,0,7,1,6.14,-37.58
42,0,1,0,7,2,6.13,-37.13
42,0,1,0,7,3,6.07,-37.73
42,0,1,0,7,4,6.08,-37.09
42,0,1,0,7,5,5.97,-37.45
42,0,1,0,7,6,5.92,-37.03
42,0,1,0,7,7,5.79,-36.98
42,0,1,0,7,8,5.72,-36.60
42,0,1,0,7,9,5.44,-37.01
42,0,1,0,7,10,5.43,-36.52
42,0,1,0,7,11,5.28,-37.00
42,0,1,0,7,12,5.21,-37.47
42,0,1,0,7,13,5.01,-37.97
42,0,1,0,7,14,5.07,-37.60
42,0,1,0,7,15,4.99,-37.54
42,0,1,1,0,0,12.90,-35.01
42,0,1,1,0,1,12.96,-34.56
42,0,1,1,0,2,12.98,-35.23
42,0,1,1,0,3,13.07,-35.31
42,0,1,1,0,4,13.06,-34.36
42,0,1,1,0,5,13.12,-34.76
42,0,1,1,0,6,13.13,-34.73
42,0,1,1,0,7,13.15,-35.04
42,0,1,1,0,8,13.17,-35.14
42,0,1,1,0,9,13.19,-35.29
42,0,1,1,0,10,13.17,-34.47
42,0,1,1,0,11,13.16,-34.75
42,0,1,1,0,12,13.16,-34.71
42,0,1,1,0,13,13.16,-34.75
42,0,1,1,0,14,13.18,-35.27
42,0,1,1,0,15,13.11,-34.75
42,0,1,1,1,0,12.71,-34.71
42,0,1,1,1,1,12.80,-34.86
42,0,1,1,1,2,12.78,-34.38
42,0,1,1,1,3,12.90,-34.89
42,0,1,1,1,4,12.92,-34.99
42,0,1,1,1,5,13.03,-35.43
42,0,1,1,1,6,12.98,-34.56
42,0,1,1,1,7,13.06,-35.17
42,0,1,1,1,8,13.09,-35.15
42,0,1,1,1,9,13.08,-35.43
42,0,1,1,1,10,13.05,-34.47
42,0,1,1,1,11,13.04,-35.03
42,0,1,1,1,12,13.03,-34.85
42,0,1,1,1,13,13.04,-35.36
42,0,1,1,1,14,13.04,-34.83
42,0,1,1,1,15,13.00,-35.40
42,0,1,1,2,0,12.53,-34.68
42,0,1,1,2,1,12.61,-34.77
42,0,1,1,2,2,12.59,-34.31
42,0,1,1,2,3,12.70,-34.68
42,0,1,1,2,4,12.74,-35.11
42,0,1,1,2,5,12.84,-35.24
42,0,1,1,2,6,12.84,-34.61
42,0,1,1,2,7,12.89,-34.97
42,0,1,1,2,8,12.91,-34.87
42,0,1,1,2,9,12.94,-35.65
42,0,1,1,2,10,12.92,-35.35
42,0,1,1,2,11,12.89,-35.63
42,0,1,1,2,12,12.86,-34.84
42,0,1,1,2,13,12.86,-35.09
42,0,1,1,2,14,12.85,-35.29
42,0,1,1,2,15,12.79,-35.14
42,0,1,1,3,0,12.39,-35.12
42,0,1,1,3,1,12.43,-34.65
42,0,1,1,3,2,12.42,-34.68
42,0,1,1,3,3,12.53,-34.67
42,0,1,1,3,4,12.54,-34.43
42,0,1,1,3,5,12.64,-35.11
42,0,1,1,3,6,12.63,-34.78
42,0,1,1,3,7,12.70,-34.95
42,0,1,1,3,8,12.72,-34.98
42,0,1,1,3,9,12.75,-35.20
42,0,1,1,3,10,12.74,-35.45
42,0,1,1,3,11,12.71,-35.47
42,0,1,1,3,12,12.69,-35.66
42,0,1,1,3,13,12.63,-35.37
42,0,1,1,3,14,12.62,-35.72
42,0,1,1,3,15,12.57,-35.52
42,0,1,1,4,0,12.22,-35.07
42,0,1,1,4,1,12.26,-34.68
42,0,1,1,4,2,12.26,-34.62
42,0,1,1,4,3,12.33,-34.81
42,0,1,1,4,4,12.37,-34.94
42,0,1,1,4,5,12.45,-35.27
42,0,1,1,4,6,12.48,-35.87
42,0,1,1,4,7,12.54,-35.67
42,0,1,1,4,8,12.52,-35.00
42,0,1,1,4,9,12.54,-35.29
42,0,1,1,4,10,12.54,-35.50
42,0,1,1,4,11,12.49,-35.87
42,0,1,1,4,12,12.47,-35.67
42,0,1,1,4,13,12.39,-35.74
42,0,1,1,4,14,12.38,-35.47
42,0,1,1,4,15,12.32,-35.49
42,0,1,1,5,0,12.01,-35.43
42,0,1,1,5,1,12.11,-35.50
42,0,1,1,5,2,12.07,-35.12
42,0,1,1,5,3,12.18,-35.85
42,0,1,1,5,4,12.19,-35.36
42,0,1,1,5,5,12.23,-35.50
42,0,1,1,5,6,12.22,-35.29
42,0,1,1,5,7,12.28,-35.48
42,0,1,1,5,8,12.30,-35.63
42,0,1,1,5,9,12.34,-36.38
42,0,1,1,5,10,12.32,-35.84
42,0,1,1,5,11,12.26,-35.91
42,0,1,1,5,12,12.22,-36.37
42,0,1,1,5,13,12.11,-36.48
42,0,1,1,5,14,12.10,-35.76
42,0,1,1,5,15,12.01,-35.92
42,0,1,1,6,0,11.71,-36.15
42,0,1,1,6,1,11.76,-35.70
42,0,1,1,6,2,11.76,-35.66
42,0,1,1,6,3,11.82,-35.97
42,0,1,1,6,4,11.83,-35.62
42,0,1,1,6,5,11.89,-36.04
42,0,1,1,6,6,11.89,-36.01
42,0,1,1,6,7,11.94,-36.20
42,0,1,1,6,8,11.95,-36.14
42,0,1,1,6,9,11.95,-36.34
42,0,1,1,6,10,11.98,-36.28
42,0,1,1,6,11,11.88,-37.22
42,0,1,1,6,12,11.81,-36.34
42,0,1,1,6,13,11.72,-37.88
42,0,1,1,6,14,11.66,-36.48
42,0,1,1,6,15,11.59,-36.95
42,0,1,1,7,0,11.19,-36.88
42,0,1,1,7,1,11.28,-37.22
42,0,1,1,7,2,11.30,-37.49
42,0,1,1,7,3,11.32,-36.88
42,0,1,1,7,4,11.34,-37.23
42,0,1,1,7,5,11.39,-36.94
42,0,1,1,7,6,11.41,-37.76
42,0,1,1,7,7,11.42,-36.88
42,0,1,1,7,8,11.41,-37.21
42,0,1,1,7,9,11.40,-37.51
42,0,1,1,7,10,11.36,-36.80
42,0,1,1,7,11,11.25,-37.72
42,0,1,1,7,12,11.18,-37.62
42,0,1,1,7,13,11.02,-38.06
42,0,1,1,7,14,10.99,-37.62
42,0,1,1,7,15,10.89,-37.25
42,0,1,2,0,0,13.08,-34.40
42,0,1,2,0,1,13.21,-34.39
42,0,1,2,0,2,13.18,-34.20
42,0,1,2,0,3,13.27,-34.31
42,0,1,2,0,4,13.27,-33.94
42,0,1,2,0,5,13.37,-34.13
42,0,1,2,0,6,13.40,-34.41
42,0,1,2,0,7,13.43,-34.54
42,0,1,2,0,8,13.47,-34.68
42,0,1,2,0,9,13.47,-34.29
42,0,1,2,0,10,13.46,-34.38
42,0,1,2,0,11,13.48,-35.01
42,0,1,2,0,12,13.47,-34.71
42,0,1,2,0,13,13.48,-34.45
42,0,1,2,0,14,13.46,-34.38
42,0,1,2,0,15,13.42,-34.43
42,0,1,2,1,0,13.01,-34.01
42,0,1,2,1,1,13.08,-34.15
42,0,1,2,1,2,13.10,-34.52
42,0,1,2,1,3,13.18,-34.06
42,0,1,2,1,4,13.21,-34.09
42,0,1,2,1,5,13.30,-34.36
42,0,1,2,1,6,13.33,-34.64
42,0,1,2,1,7,13.42,-34.45
42,0,1,2,1,8,13.43,-34.45
42,0,1,2,1,9,13.48,-34.57
